gene	degree_all	degree_in	degree_out	clustering_coefficient	degree_centrality_all	degree_centrality_in	degree_centrality_out	betweenness_centrality	closeness_centrality	eigenvector_centrality	page_rank	assortative_coefficient	average_path_length	community_random_walk	module	connectivity	participation	role	cell_type
Nvec_vc1.1_XM_048728411.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00443454395187116	0.000831470129670917	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032363026.2	4	4	0	0.833333333333333	0.00335289186923722	0.00335289186923722	0	0		0.0397734485433295	0.00085846445549216	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.625	Connector	cnidocyte
Nvec_vc1.1_XM_032377759.2	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.00800769873838819	0.000837115357484436	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032362369.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00480408928119375	0.000831672052458444	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048720773.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0368242745888997	0.000835465493669756	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032366413.2	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.007268608079743	0.000836711511909383	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032383647.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0284436652448721	0.000835213413713018	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032383667.2	3	3	0	0.666666666666667	0.00251466890192791	0.00251466890192791	0	0		0.0205059890049042	0.000839766526306799	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_032366975.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00517363461051635	0.00083187397524597	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001641405.3	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.00632414085455204	0.000835887711380085	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001641594.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00591272526916154	0.000832277820821023	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001635873.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00554317993983894	0.000832075898033497	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_v1g241372	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00554317993983894	0.000832075898033497	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032385554.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00480408928119375	0.000831672052458444	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032377918.2	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.00956829566321647	0.000839199022876469	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048723055.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00443454395187115	0.000831470129670917	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032372377.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00443454395187115	0.000831470129670917	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_NVE17480	4	4	0	0.833333333333333	0.00335289186923722	0.00335289186923722	0	0		0.0358057615094951	0.000847647878986568	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.625	Connector	cnidocyte
Nvec_vc1.1_XM_032370216.2	4	4	0	0.833333333333333	0.00335289186923722	0.00335289186923722	0	0		0.0358057615094951	0.000847647878986568	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.625	Connector	cnidocyte
Nvec_vc1.1_XM_048724883.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0065126826359179	0.000834655462253156	-0.254662342054629	0.52124246395806	10	4	-0.109943112391587	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032372654.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00406499862254856	0.000831268206883391	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048725504.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00406499862254856	0.000831268206883391	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001630486.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00554317993983894	0.000832075898033497	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001632898.3	3	3	0	0.333333333333333	0.00251466890192791	0.00251466890192791	0	0		0.00913074902349847	0.000859451866836892	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_001627160.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00628227059848413	0.00083247974360855	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001639882.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00591272526916154	0.000832277820821023	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048725516.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0300648505436687	0.000836820436485029	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032374936.2	3	3	0	0.333333333333333	0.00251466890192791	0.00251466890192791	0	0		0.0112967475140208	0.00084411318493529	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_048724856.1	3	3	0	0.333333333333333	0.00251466890192791	0.00251466890192791	0	0		0.0112967475140208	0.00084411318493529	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_032377870.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00480408928119375	0.000831672052458444	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048724602.1	4	4	0	0.5	0.00335289186923722	0.00335289186923722	0	0		0.0272590475311937	0.000844388685046788	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.625	Connector	cnidocyte
Nvec_vc1.1_XM_001624999.3	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.00627841077714316	0.000838605651988102	-0.254662342054629	0.52124246395806	9	5	-0.150829841041569	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032380876.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00591272526916154	0.000832277820821023	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032382614.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0205161385964773	0.000833766516087525	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048727049.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0205161385964773	0.000833766516087525	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048726249.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00517363461051635	0.00083187397524597	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032364508.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00517363461051635	0.00083187397524597	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048726969.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0096081785623875	0.000834297048696289	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032380127.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00443454395187115	0.000831470129670917	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048726081.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0185551412759561	0.000833055606567082	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032383571.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00554317993983894	0.000832075898033497	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_NVE25997	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0120304476958266	0.000865712883099553	-0.254662342054629	0.52124246395806	5	2	-0.160128153805087	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001624066.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00443454395187115	0.000831470129670917	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001622281.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00517363461051635	0.00083187397524597	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048728227.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00406499862254856	0.000831268206883391	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001634328.3	3	3	0	0.666666666666667	0.00251466890192791	0.00251466890192791	0	0		0.0403751428353739	0.000844800799970106	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_048728473.1	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.0110464769805069	0.000840006714026575	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048728730.1	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.00989663318877012	0.000838762958543032	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032380856.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00628227059848414	0.00083247974360855	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048729343.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.00826797333339245	0.000840164152257825	-0.254662342054629	0.52124246395806	9	5	-0.150829841041569	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001631866.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00665181592780674	0.000832681666396077	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048728975.1	4	4	0	0.833333333333333	0.00335289186923722	0.00335289186923722	0	0		0.0305871055869664	0.000853232041207807	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.625	Connector	cnidocyte
Nvec_vc1.1_XM_001623754.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00554317993983894	0.000832075898033497	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048729052.1	3	3	0	1	0.00251466890192791	0.00251466890192791	0	0		0.029660188407806	0.000848273184997138	-0.254662342054629	0.52124246395806	9	5	-0.150829841041569	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_048729275.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0330750172369616	0.000835941042289866	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_NVE4530	4	4	0	0.333333333333333	0.00335289186923722	0.00335289186923722	0	0		0.0115822460105593	0.000859004608505441	-0.254662342054629	0.52124246395806	5	3	-0.0758372880967521	0.625	Connector	cnidocyte
Nvec_vc1.1_XM_032364641.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00628227059848413	0.00083247974360855	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032364633.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0313702945718549	0.000835730759974137	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032364851.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0288132105741947	0.000835415336500545	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048729362.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00554317993983895	0.000832075898033497	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048728685.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00554317993983894	0.000832075898033497	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001623578.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00591272526916154	0.000832277820821023	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001635065.3	3	3	0	0.666666666666667	0.00251466890192791	0.00251466890192791	0	0		0.0271503581651559	0.000838613021956351	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_032384592.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0289264812481029	0.000835116632083356	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_NVE23154	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.00993784099253906	0.000839400945663995	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048730038.1	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.0162613193947921	0.00084347162017291	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001636074.3	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.010019594147778	0.00083790693925535	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048731753.1	3	3	0	0.666666666666667	0.00251466890192791	0.00251466890192791	0	0		0.0305798465178677	0.000840688937497394	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_032375747.2	3	3	0	0.333333333333333	0.00251466890192791	0.00251466890192791	0	0		0.0129155739786501	0.000843086354319785	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_048731828.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00812999724509711	0.000833489357546183	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001626145.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00702136125712932	0.000832883589183603	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001626148.3	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.0126064114530362	0.000839320398768036	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048731776.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00849954257441971	0.000833691280333709	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048732344.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00628227059848413	0.00083247974360855	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032387320.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00702136125712933	0.000832883589183603	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048732086.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00702136125712933	0.000832883589183603	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001637223.3	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.010964061372969	0.000838730739784648	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048732201.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00443454395187116	0.000831470129670917	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048732270.1	3	3	0	0.666666666666667	0.00251466890192791	0.00251466890192791	0	0		0.0246230074750937	0.000839395634521852	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_032382111.2	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.0100608019515469	0.000838544926376314	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032374815.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0352922892128972	0.000837152579015025	-0.254662342054629	0.52124246395806	12	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032386302.2	4	4	0	0.833333333333333	0.00335289186923722	0.00335289186923722	0	0		0.0327969771084445	0.000852578623395063	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.625	Connector	cnidocyte
Nvec_vc1.1_XM_032386311.2	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.00751519245005772	0.000837769453984591	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001641664.3	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.00730981588351195	0.000837349499030346	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001633735.3	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.00712942623496101	0.000841898969980648	-0.254662342054629	0.52124246395806	9	5	-0.150829841041569	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048733772.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00628227059848413	0.00083247974360855	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001632513.3	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.00747398464628877	0.000837131466863628	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048734399.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00591272526916154	0.000832277820821023	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_NVE17415	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.0101020097553159	0.000839182913497277	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032374279.2	3	3	0	0.333333333333333	0.00251466890192791	0.00251466890192791	0	0		0.0140714187898973	0.000854514377583393	-0.254662342054629	0.52124246395806	5	3	-0.0758372880967521	0.444444444444444	Peripheral	cnidocyte
Nvec_vc1.1_XM_048733974.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0123850745341864	0.000849955947508915	-0.254662342054629	0.52124246395806	9	5	-0.150829841041569	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048734082.1	3	3	0	0.666666666666667	0.00251466890192791	0.00251466890192791	0	0		0.0437433803618185	0.000844583377480599	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.444444444444444	Peripheral	cnidocyte
Nvec_v1g210131	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00443454395187115	0.000831470129670917	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048733987.1	3	3	0	0.666666666666667	0.00251466890192791	0.00251466890192791	0	0		0.0216241319637706	0.000837527738225833	-0.254662342054629	0.52124246395806	10	4	-0.109943112391587	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_032372339.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.00554317993983894	0.000832075898033497	-0.254662342054629	0.52124246395806	1	3	-0.150726610092294	0	Ultra peripheral	cnidocyte
