cell_type,gene,module
epidermis_1,Nvec_vc1.1_XM_048720625.1,epidermis_1_module_10
epidermis_1,Nvec_vc1.1_XM_001637026.3,epidermis_1_module_10
epidermis_1,Nvec_vc1.1_XM_001639574.3,epidermis_1_module_10
epidermis_1,Nvec_vc1.1_XM_048733636.1,epidermis_1_module_10
epidermis_2,Nvec_vc1.1_XM_032385706.2,epidermis_2_module_3
epidermis_2,Nvec_v1g233379,epidermis_2_module_3
epidermis_2,Nvec_vc1.1_XM_001622235.3,epidermis_2_module_3
epidermis_2,Nvec_vc1.1_XM_048730543.1,epidermis_2_module_3
epidermis_2,Nvec_vc1.1_XM_001632206.3,epidermis_2_module_3
epidermis_2,Nvec_vc1.1_XM_001622377.3,epidermis_2_module_3
epidermis_2,Nvec_vc1.1_XM_032363960.2,epidermis_2_module_3
epidermis_2,Nvec_v1g242079,epidermis_2_module_3
epidermis_2,Nvec_vc1.1_XM_001638152.3,epidermis_2_module_3
epidermis_2,Nvec_vc1.1_XM_001635426.3,epidermis_2_module_3
epidermis_2,Nvec_vc1.1_XM_048728364.1,epidermis_2_module_3
epidermis_2,Nvec_vc1.1_XM_032385119.2,epidermis_2_module_3
epidermis_2,Nvec_NVE23841,epidermis_2_module_3
epidermis_2,Nvec_vc1.1_XM_001623685.3,epidermis_2_module_3
epidermis_2,Nvec_vc1.1_XM_048722620.1,epidermis_2_module_3
epidermis_2,Nvec_vc1.1_XM_048730472.1,epidermis_2_module_3
epidermis_2,Nvec_vc1.1_XM_032385249.2,epidermis_2_module_3
epidermis_2,Nvec_vc1.1_XM_048719763.1,epidermis_2_module_3
epidermis_2,Nvec_vc1.1_XM_032374855.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032372635.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001639101.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032383709.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001628289.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048731241.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001627445.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032383036.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032381457.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032376583.2,epidermis_2_module_4
epidermis_2,Nvec_NVE164,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001623127.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001637999.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032364003.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048731779.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032378378.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001627624.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001640735.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032367038.2,epidermis_2_module_4
epidermis_2,Nvec_v1g232474,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001629447.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048725266.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032380837.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048733995.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001635275.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032373212.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001637445.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032374477.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048721717.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001631329.3,epidermis_2_module_4
epidermis_2,Nvec_NVE13525,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001635276.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032382282.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001634660.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032362227.2,epidermis_2_module_4
epidermis_2,Nvec_NVE18280,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032376900.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048730984.1,epidermis_2_module_4
epidermis_2,Nvec_v1g218116,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001637079.3,epidermis_2_module_4
epidermis_2,Nvec_NVE4998,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048719902.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048721305.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032372084.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032367462.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048729593.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048721773.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001628635.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032378126.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032375246.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001627440.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048723552.1,epidermis_2_module_4
epidermis_2,Nvec_v1g206164,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032378781.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048721581.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001629485.3,epidermis_2_module_4
epidermis_2,Nvec_NVE125,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032375407.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048731597.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001626112.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048732079.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048732164.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001627177.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001629693.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032377962.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048727207.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032376270.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048724774.1,epidermis_2_module_4
epidermis_2,Nvec_v1g242538,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032382462.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001641595.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048728848.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001638002.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032374654.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048734086.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048733916.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032373028.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048732184.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048732544.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048731341.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048728771.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032379722.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001631860.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048725223.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048725481.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032362392.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048728423.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048728422.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032361923.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032376269.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048731653.1,epidermis_2_module_4
epidermis_2,Nvec_NVE20304,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048732631.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001636570.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_048730688.1,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032364025.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032367411.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001628495.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032384093.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032379476.2,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001629741.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_001629759.3,epidermis_2_module_4
epidermis_2,Nvec_vc1.1_XM_032363532.2,epidermis_2_module_7
epidermis_2,Nvec_vc1.1_XM_032382626.2,epidermis_2_module_7
epidermis_2,Nvec_vc1.1_XM_001631917.3,epidermis_2_module_7
epidermis_2,Nvec_vc1.1_XM_001629344.3,epidermis_2_module_7
epidermis_2,Nvec_vc1.1_XM_048732752.1,epidermis_2_module_7
epidermis_2,Nvec_vc1.1_XM_001635750.3,epidermis_2_module_7
epidermis_2,Nvec_vc1.1_XM_048720479.1,epidermis_2_module_7
epidermis_2,Nvec_vc1.1_XM_032380567.2,epidermis_2_module_7
epidermis_2,Nvec_vc1.1_XM_032376886.2,epidermis_2_module_7
epidermis_2,Nvec_vc1.1_XM_001628985.3,epidermis_2_module_7
epidermis_2,Nvec_vc1.1_XM_048720311.1,epidermis_2_module_7
epidermis_2,Nvec_vc1.1_XM_032378741.2,epidermis_2_module_7
epidermis_2,Nvec_vc1.1_XM_048734382.1,epidermis_2_module_7
epidermis_2,Nvec_vc1.1_XM_001632251.3,epidermis_2_module_7
epidermis_2,Nvec_NVE13058,epidermis_2_module_7
epidermis_2,Nvec_vc1.1_XM_048724640.1,epidermis_2_module_7
epidermis_2,Nvec_vc1.1_XM_032380975.2,epidermis_2_module_1
epidermis_2,Nvec_vc1.1_XM_048732001.1,epidermis_2_module_1
epidermis_2,Nvec_vc1.1_XM_032369242.2,epidermis_2_module_1
epidermis_2,Nvec_vc1.1_XM_001627776.3,epidermis_2_module_1
epidermis_2,Nvec_NVE318,epidermis_2_module_1
epidermis_2,Nvec_vc1.1_XM_001622639.3,epidermis_2_module_1
epidermis_2,Nvec_vc1.1_XM_048731786.1,epidermis_2_module_1
epidermis_2,Nvec_NVE15531,epidermis_2_module_1
epidermis_2,Nvec_vc1.1_XM_032371744.2,epidermis_2_module_1
epidermis_2,Nvec_vc1.1_XM_001637374.3,epidermis_2_module_1
epidermis_2,Nvec_vc1.1_XM_001642008.3,epidermis_2_module_9
epidermis_2,Nvec_v1g218449,epidermis_2_module_9
epidermis_2,Nvec_vc1.1_XM_048720758.1,epidermis_2_module_9
epidermis_2,Nvec_vc1.1_XM_001626783.3,epidermis_2_module_9
epidermis_2,Nvec_vc1.1_XM_048734179.1,epidermis_2_module_9
epidermis_2,Nvec_vc1.1_XM_032367579.2,epidermis_2_module_9
epidermis_2,Nvec_vc1.1_XM_001632124.3,epidermis_2_module_9
epidermis_2,Nvec_vc1.1_XM_032381059.2,epidermis_2_module_2
epidermis_2,Nvec_vc1.1_XM_032384221.2,epidermis_2_module_2
epidermis_2,Nvec_vc1.1_XM_001629514.3,epidermis_2_module_2
epidermis_2,Nvec_vc1.1_XM_032377230.2,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_048731300.1,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_032363417.2,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_032363031.2,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_048725417.1,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_048734646.1,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_032381586.2,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_048728359.1,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_032367264.2,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_001638645.3,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_032383140.2,epidermis_2_module_5
epidermis_2,Nvec_NVE10462,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_032376790.2,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_048729831.1,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_032374713.2,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_032365154.2,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_032370310.2,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_001640334.3,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_032370481.2,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_001632873.3,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_048734027.1,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_001626817.3,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_001621847.3,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_032383770.2,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_048731900.1,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_032378251.2,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_048722947.1,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_048724999.1,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_032383142.2,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_048728746.1,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_032378410.2,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_032363180.2,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_048719853.1,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_048725972.1,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_001636807.3,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_048725998.1,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_001625853.3,epidermis_2_module_5
epidermis_2,Nvec_vc1.1_XM_032371336.2,epidermis_2_module_6
epidermis_2,Nvec_vc1.1_XM_001641281.3,epidermis_2_module_6
epidermis_2,Nvec_vc1.1_XM_032386412.2,epidermis_2_module_6
epidermis_2,Nvec_vc1.1_XM_048729680.1,epidermis_2_module_6
epidermis_2,Nvec_vc1.1_XM_048721549.1,epidermis_2_module_6
epidermis_2,Nvec_v1g114897,epidermis_2_module_6
epidermis_2,Nvec_vc1.1_XM_001634866.3,epidermis_2_module_6
epidermis_2,Nvec_vc1.1_XM_032379762.2,epidermis_2_module_6
epidermis_2,Nvec_vc1.1_XM_001624096.3,epidermis_2_module_6
epidermis_2,Nvec_vc1.1_XM_001639481.3,epidermis_2_module_6
epidermis_2,Nvec_vc1.1_XM_032366963.2,epidermis_2_module_6
epidermis_2,Nvec_vc1.1_XM_032363378.2,epidermis_2_module_6
epidermis_2,Nvec_v1g241424,epidermis_2_module_8
epidermis_2,Nvec_vc1.1_XM_001635979.3,epidermis_2_module_8
epidermis_2,Nvec_NVE19743,epidermis_2_module_8
epidermis_2,Nvec_vc1.1_XM_032366595.2,epidermis_2_module_8
epidermis_2,Nvec_vc1.1_XM_048725105.1,epidermis_2_module_8
epidermis_2,Nvec_vc1.1_XM_048722960.1,epidermis_2_module_8
epidermis_2,Nvec_vc1.1_XM_001625970.3,epidermis_2_module_8
epidermis_2,Nvec_vc1.1_XM_001637026.3,epidermis_2_module_8
epidermis_2,Nvec_vc1.1_XM_048732965.1,epidermis_2_module_8
epidermis_2,Nvec_vc1.1_XM_048726412.1,epidermis_2_module_8
epidermis_2,Nvec_vc1.1_XM_001629968.3,epidermis_2_module_8
epidermis_2,Nvec_vc1.1_XM_001622312.3,epidermis_2_module_8
epidermis_2,Nvec_vc1.1_XM_048720625.1,epidermis_2_module_8
epidermis_2,Nvec_vc1.1_XM_048733636.1,epidermis_2_module_8
epidermis_2,Nvec_vc1.1_XM_001639574.3,epidermis_2_module_8
epidermis_2,Nvec_vc1.1_XM_048734562.1,epidermis_2_module_8
precursors_PGC,Nvec_vc1.1_XM_048729298.1,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001635015.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001639554.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001629582.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001634854.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032377567.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032363992.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001629272.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032364887.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032381869.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001632810.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032377587.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001639817.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032373618.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032382693.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001636201.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_048729644.1,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001625497.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032373546.2,precursors_PGC_module_1
precursors_PGC,Nvec_NVE25581,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001627690.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032362309.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032376758.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001639580.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_048729010.1,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001639482.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032384244.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_048725811.1,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_048723781.1,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_048723945.1,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001625158.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032374946.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001630036.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001625903.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032374939.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001632069.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_048719754.1,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001630513.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032384850.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001623139.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032366497.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001639575.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032363529.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_048732001.1,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001640813.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_048721900.1,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_048721106.1,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001638022.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032382866.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032372114.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_048719762.1,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032361930.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032379775.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032367268.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001638101.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001631369.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001640556.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032384505.2,precursors_PGC_module_1
precursors_PGC,Nvec_v1g206505,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001641181.3,precursors_PGC_module_1
precursors_PGC,Nvec_NVE4291,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032364606.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001627799.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001638647.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001640945.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032362911.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001637789.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_048731832.1,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001630859.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032375339.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032382247.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032381110.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001625518.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032381945.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001632010.3,precursors_PGC_module_1
precursors_PGC,Nvec_v1g233231,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032378659.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001623142.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001630792.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001627880.3,precursors_PGC_module_1
precursors_PGC,Nvec_v1g218449,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_048723072.1,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001624612.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_048721936.1,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_048721573.1,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001633105.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001623467.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001637926.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032382947.2,precursors_PGC_module_1
precursors_PGC,Nvec_NVE6752,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001641228.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001640395.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001630052.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032384320.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001634819.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_048734179.1,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032374096.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001629223.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032375196.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032380482.2,precursors_PGC_module_1
precursors_PGC,Nvec_v1g236890,precursors_PGC_module_1
precursors_PGC,Nvec_NVE21970,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001641800.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032386238.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001624370.3,precursors_PGC_module_1
precursors_PGC,Nvec_NVE5894,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001635563.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032385126.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001637279.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032378393.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032385011.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001632226.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032381222.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032377046.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032382530.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032365869.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001640576.3,precursors_PGC_module_1
precursors_PGC,Nvec_v1g188609,precursors_PGC_module_1
precursors_PGC,Nvec_v1g212694,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001629728.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032384777.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032381364.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001628873.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032366694.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001641240.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001622991.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_048727613.1,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001624063.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032383565.2,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001629396.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001636538.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001639582.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001639472.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_001639537.3,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_048726778.1,precursors_PGC_module_1
precursors_PGC,Nvec_vc1.1_XM_032382625.2,precursors_PGC_module_1
